,id,hero,speaker,title,duration,slug,viewed_count,index
1774,2057,https://pe.tedcdn.com/images/ted/69e4f4f5e656aa0f9d1ea4ab6accd8a7fd05b2a7_2400x1800.jpg,Dan Pacholke,How prisons can help inmates live meaningful lives,632,dan_pacholke_how_prisons_can_help_inmates_live_meaningful_lives,812949,298
1775,2537,https://pe.tedcdn.com/images/ted/2d5831ad6f551dc68e8536fedb1157ce12c83037_2880x1620.jpg,Julia Galef,Why you think you're right -- even if you're wrong,697,julia_galef_why_you_think_you_re_right_even_if_you_re_wrong,3210809,298
1776,73,https://pe.tedcdn.com/images/ted/1c4414e5e8c5dbb93483ea5d718cf05957f3d3f7_2880x1620.jpg,Carl Honoré,In praise of slowness,1155,carl_honore_praises_slowness,2441825,299
1777,201,https://pe.tedcdn.com/images/ted/22318_480x360.jpg,Lakshmi Pratury,The lost art of letter-writing,249,lakshmi_pratury_on_letter_writing,533764,299
1778,70,https://pe.tedcdn.com/images/ted/6c8c4b562ae7b0a7f5b140e2db1f7588861a6565_1600x1200.jpg,Richard St. John,8 secrets of success,210,richard_st_john_s_8_secrets_of_success,10841341,299
1779,63,https://pe.tedcdn.com/images/ted/137_480x360.jpg,Charles Leadbeater,The era of open innovation,1141,charles_leadbeater_on_innovation,1409345,299
1780,1838,https://pe.tedcdn.com/images/ted/f5cdecc9ae7a5f2472047e17c233d68e7d172264_1600x1200.jpg,Janette Sadik-Khan,New York's streets? Not so mean any more,842,janette_sadik_khan_new_york_s_streets_not_so_mean_any_more,925010,299
1781,2665,https://pe.tedcdn.com/images/ted/564e26692522c2582395c0b4259e51275c2d8a8d_2880x1620.jpg,Sisonke Msimang,"If a story moves you, act on it",766,sisonke_msimang_if_a_story_moves_you_act_on_it,1146910,299
1782,280,https://pe.tedcdn.com/images/ted/8797510dd2c00e81d277493d9ca173f6ea5de0ec_2880x1620.jpg,Robert Full,Robots inspired by cockroach ingenuity,1222,robert_full_on_engineering_and_evolution,799800,300
1783,146,https://pe.tedcdn.com/images/ted/0aa66122bf487af64e943f4e4c3810fdd4d13c2a_1600x1200.jpg,Will Wright,"Spore, birth of a game",997,will_wright_makes_toys_that_make_worlds,1107311,300
1784,288,https://pe.tedcdn.com/images/ted/46407_480x360.jpg,Nicholas Negroponte,"One Laptop per Child, two years on",1000,nicholas_negroponte_on_one_laptop_per_child_two_years_on,398645,300
1785,1065,https://pe.tedcdn.com/images/ted/5bff5aa43672271f35a48d7cd74d211ff8b1e22b_800x600.jpg,Dale Dougherty,We are makers,707,dale_dougherty_we_are_makers,724858,300
1786,428,https://pe.tedcdn.com/images/ted/65346_800x600.jpg,Paul Sereno,Digging up dinosaurs,1306,paul_sereno_digs_up_dinosaurs,764982,300
1787,271,https://pe.tedcdn.com/images/ted/43651_480x360.jpg,Nathan Myhrvold,"Archeology, animal photography, BBQ ...",1034,nathan_myhrvold_on_archeology_animal_photography_bbq,437134,300
1788,163,https://pe.tedcdn.com/images/ted/2cc6d3a7f29dff9bb21d734f462bb07e8457a2ca_1600x1200.jpg,Steven Pinker,The surprising decline in violence,1155,steven_pinker_on_the_myth_of_violence,2063395,301
1789,97,https://pe.tedcdn.com/images/ted/016a827cc0757092a0439ab2a63feca8655b6c29_1600x1200.jpg,Dan Gilbert,The surprising science of happiness,1276,dan_gilbert_asks_why_are_we_happy,14689419,301
1790,68,https://pe.tedcdn.com/images/ted/714735a4fcc8eccc6c86beba28fdee415e02628f_2880x1620.jpg,Robert Wright,Progress is not a zero-sum game,1151,robert_wright_on_optimism,1090217,301
1791,533,https://pe.tedcdn.com/images/ted/87222_800x600.jpg,Mae Jemison,Teach arts and sciences together,888,mae_jemison_on_teaching_arts_and_sciences_together,744255,301
1792,1653,https://pe.tedcdn.com/images/ted/e562bc9bf7daf7d4f06450eff3d5af17a5e873f8_2880x1620.jpg,Young-ha Kim,"Be an artist, right now!",1017,young_ha_kim_be_an_artist_right_now,1841660,301
1793,952,https://pe.tedcdn.com/images/ted/197744_800x600.jpg,Ben Cameron,Why the live arts matter,764,ben_cameron_tedxyyc,497708,301
1794,195,https://pe.tedcdn.com/images/ted/197_480x360.jpg,Robert Full,The sticky wonder of gecko feet,1164,robert_full_on_animal_movement,707525,302
1795,165,https://pe.tedcdn.com/images/ted/17631_480x360.jpg,Hod Lipson,"Building ""self-aware"" robots",378,hod_lipson_builds_self_aware_robots,1212348,302
1796,162,https://pe.tedcdn.com/images/ted/46a98f6d94683e2bd773aaaa528f8a6c49dea91f_1600x1200.jpg,Theo Jansen,"My creations, a new form of life",493,theo_jansen_creates_new_creatures,3982369,302
1797,1376,https://pe.tedcdn.com/images/ted/8aa84e7e5d405e75f19fc51bf6f9918312fff4e5_800x600.jpg,Vijay Kumar,Robots that fly ... and cooperate,1006,vijay_kumar_robots_that_fly_and_cooperate,4234230,302
1798,2825,https://pe.tedcdn.com/images/ted/0cab5e995cfea069cbc5fc24f04d69ab951eefce_2880x1620.jpg,Marc Raibert,"Meet Spot, the robot dog that can run, hop and open doors",873,marc_raibert_meet_spot_the_robot_dog_that_can_run_hop_and_open_doors,1474547,302
1799,1709,https://pe.tedcdn.com/images/ted/285bc112e1bac3e7158c8546404db577fb884544_1600x1200.jpg,Keller Rinaudo,A mini robot -- powered by your phone,350,keller_rinaudo_a_mini_robot_powered_by_your_phone,1117992,302
1800,172,https://pe.tedcdn.com/images/ted/b790be2f87ceffba73fe73837944400c7d61cba2_1600x1200.jpg,John Maeda,Designing for simplicity,959,john_maeda_on_the_simple_life,1215956,303
1801,197,https://pe.tedcdn.com/images/ted/181f9eaeb985860a4e3f4c0e14062dca48896261_2880x1620.jpg,Philippe Starck,Design and destiny,1026,philippe_starck_thinks_deep_on_design,1783751,303
1802,182,https://pe.tedcdn.com/images/ted/b8975cef603ff7110ea49f95c3e197866b5c397f_1600x1200.jpg,Maira Kalman,The illustrated woman,1050,maira_kalman_the_illustrated_woman,672263,303
1803,50,https://pe.tedcdn.com/images/ted/357645ce1b44cbb0ff229b3a8a600bb49d984c94_1920x1080.jpg,Stefan Sagmeister,Happiness by design,930,stefan_sagmeister_shares_happy_design,1762318,303
1804,649,https://pe.tedcdn.com/images/ted/d5c66aedbaabb8a752a143d8dd14234be865ebaf_1600x1200.jpg,Stefan Sagmeister,The power of time off,1060,stefan_sagmeister_the_power_of_time_off,2956959,303
1805,501,https://pe.tedcdn.com/images/ted/81216_800x600.jpg,Jacek Utko,Can design save newspapers?,364,jacek_utko_asks_can_design_save_the_newspaper,1055886,303
1806,234,https://pe.tedcdn.com/images/ted/e653c223738e3bb9496a323298be3d6b7f72aa32_2880x1620.jpg,Karen Armstrong,My wish: The Charter for Compassion,1288,karen_armstrong_makes_her_ted_prize_wish_the_charter_for_compassion,1277626,304
1807,116,https://pe.tedcdn.com/images/ted/6348_480x360.jpg,Dan Dennett,Dangerous memes,926,dan_dennett_on_dangerous_memes,1596070,304
1808,19,https://pe.tedcdn.com/images/ted/7ddac8199e485dc8fe198d34b726f76680e7b86e_2880x1620.jpg,Kevin Kelly,How technology evolves,1200,kevin_kelly_on_how_technology_evolves,1536901,304
1809,1155,https://pe.tedcdn.com/images/ted/8654b588131745216ae8b3b8f029fb4081e98b32_800x600.jpg,Mustafa Akyol,Faith versus tradition in Islam,1031,mustafa_akyol_faith_versus_tradition_in_islam,1113391,304
1810,1189,https://pe.tedcdn.com/images/ted/57916f341f4b845b61399c4160c65672b5b22f5a_800x600.jpg,Maajid Nawaz,A global culture to fight extremism,1073,maajid_nawaz_a_global_culture_to_fight_extremism,703546,304
1811,2442,https://pe.tedcdn.com/images/ted/f77d0c240a6ee7949e797fe48e1da106da370e80_2880x1620.jpg,Dalia Mogahed,What it's like to be Muslim in America,976,dalia_mogahed_what_do_you_think_when_you_look_at_me,2520063,304
1812,49,https://pe.tedcdn.com/images/ted/9f9878bdcc3b7c86ae7dda75e7b6dfb2eb5dd78e_2880x1620.jpg,Joshua Prince-Ramus,Behind the design of Seattle's library,1198,joshua_prince_ramus_on_seattle_s_library,967750,305
1813,31,https://pe.tedcdn.com/images/ted/200_480x360.jpg,Thom Mayne,How architecture can connect us,1240,thom_mayne_on_architecture_as_connection,660920,305
1814,219,https://pe.tedcdn.com/images/ted/30899_480x360.jpg,Moshe Safdie,Building uniqueness,1066,moshe_safdie_on_building_uniqueness,545665,305
1815,231,https://pe.tedcdn.com/images/ted/33968_480x360.jpg,Frank Gehry,My days as a young rebel,2678,frank_gehry_as_a_young_rebel,620806,305
1816,2797,https://pe.tedcdn.com/images/ted/475baed08f916143c9ec6655015c1c618ff1ae33_2880x1620.jpg,Justin Davidson,Why glass towers are bad for city life -- and what we need instead,759,justin_davidson_why_shiny_glass_towers_are_bad_for_city_life,1161695,305
1817,2375,https://pe.tedcdn.com/images/ted/5df5b0b321852dcb49aa70e30e3c6a8dfb320de5_2880x1620.jpg,Ole Scheeren,Why great architecture should tell a story,986,ole_scheeren_why_great_architecture_should_tell_a_story,2079160,305
1818,84,https://pe.tedcdn.com/images/ted/1996_480x360.jpg,James Nachtwey,My wish: Let my photographs bear witness,1316,james_nachtwey_s_searing_pictures_of_war,1262688,306
1819,381,https://pe.tedcdn.com/images/ted/cec8f918c6a3f5c70009944b802e53c4685f5df4_2880x1620.jpg,Kristen Ashburn,The face of AIDS in Africa,277,kristen_ashburn_s_heart_rending_pictures_of_aids,352284,306
1820,171,https://pe.tedcdn.com/images/ted/16307_480x360.jpg,Deborah Scranton,An Iraq war movie crowd-sourced from soldiers,1056,deborah_scranton_on_her_war_tapes,507997,306
1821,1186,https://pe.tedcdn.com/images/ted/9921d6e3598986f8f1055d15d24a122f4aab3b95_800x600.jpg,Simon Lewis,Don't take consciousness for granted,1337,simon_lewis_don_t_take_consciousness_for_granted,690953,306
1822,102,https://pe.tedcdn.com/images/ted/55f8352def783a2b3a7f0b8b135a82ac5ae0b2de_1600x1200.jpg,Dan Dennett,The illusion of consciousness,1308,dan_dennett_on_our_consciousness,2676740,306
1823,2045,https://pe.tedcdn.com/images/ted/6dafa56cbeb9703054e1d9e06c49d48609e8d954_2400x1800.jpg,David Chalmers,How do you explain consciousness?,1117,david_chalmers_how_do_you_explain_consciousness,2162489,306
1824,146,https://pe.tedcdn.com/images/ted/0aa66122bf487af64e943f4e4c3810fdd4d13c2a_1600x1200.jpg,Will Wright,"Spore, birth of a game",997,will_wright_makes_toys_that_make_worlds,1107311,307
1825,205,https://pe.tedcdn.com/images/ted/d1336ca1c021209da3838b06360e6b8db33a7b84_2880x1620.jpg,J.J. Abrams,The mystery box,1082,j_j_abrams_mystery_box,3519663,307
1826,241,https://pe.tedcdn.com/images/ted/36919_480x360.jpg,Jakob Trollback,A new kind of music video,240,jakob_trollback_rethinks_the_music_video,480377,307
1827,799,https://pe.tedcdn.com/images/ted/73dc8433e98af1f411dc3f304a5ec3532b7319c9_1600x1200.jpg,Jane McGonigal,Gaming can make a better world,1203,jane_mcgonigal_gaming_can_make_a_better_world,4573229,307
1828,1432,https://pe.tedcdn.com/images/ted/f359cb0188aa8a77aec3b15794af50f638c6eb32_2880x1620.jpg,Brenda Romero,Gaming for understanding,563,brenda_brathwaite_gaming_for_understanding,490076,307
1829,1618,https://pe.tedcdn.com/images/ted/4fb87a3ff55d4cfed46fea777350f350e538484d_2880x1620.jpg,Daphne Bavelier,Your brain on video games,1077,daphne_bavelier_your_brain_on_video_games,4682423,307
1830,208,https://pe.tedcdn.com/images/ted/026d2634ca5b6cffe47d87240a791805e382a965_2880x1620.jpg,Bernie Dunlap,The life-long learner,1148,ben_dunlap_talks_about_a_passionate_life,1854026,308
1831,204,https://pe.tedcdn.com/images/ted/61e74f23ea320f8a6d9c14fde5b00a8df3318ed6_2880x1620.jpg,Isabel Allende,Tales of passion,1080,isabel_allende_tells_tales_of_passion,3741436,308
1832,60,https://pe.tedcdn.com/images/ted/b538bc5fb569cc2a617db5ddc1e42935bceb00c6_2880x1620.jpg,Anna Deavere Smith,Four American characters,1385,anna_deavere_smith_s_american_character,978831,308
1833,2801,https://pe.tedcdn.com/images/ted/ee78ab38fb4f23e29fbae7dfd3e89de2082ccaf7_2880x1620.jpg,Anne Lamott,12 truths I learned from life and writing,955,anne_lamott_12_truths_i_learned_from_life_and_writing,1888840,308
1834,2516,https://pe.tedcdn.com/images/ted/d81b5200ff648a4c82fcd822fb8a49cbb5ee8ae3_2880x1620.jpg,Norman Lear,An entertainment icon on living a life of meaning,1186,norman_lear_an_entertainment_icon_on_living_a_life_of_meaning,1025619,308
1835,2744,https://pe.tedcdn.com/images/ted/ce1b24b3c799d95b5dec38dbd927102c03b016d3_2880x1620.jpg,His Holiness Pope Francis,Why the only future worth building includes everyone,1072,pope_francis_why_the_only_future_worth_building_includes_everyone,2679309,308
1836,319,https://pe.tedcdn.com/images/ted/84760000a82ad48289066aeca95e7a776e8f39ef_1200x900.jpg,Kevin Kelly,"The next 5,000 days of the web",1174,kevin_kelly_on_the_next_5_000_days_of_the_web,1358296,309
1837,216,https://pe.tedcdn.com/images/ted/8cea3025b2122cfdc2ba6a72f832565716946034_1600x1200.jpg,Howard Rheingold,The new power of collaboration,1171,howard_rheingold_on_collaboration,931003,309
1838,72,https://pe.tedcdn.com/images/ted/399_480x360.jpg,Chris Anderson,Technology's long tail,858,chris_anderson_of_wired_on_tech_s_long_tail,904529,309
1839,1091,https://pe.tedcdn.com/images/ted/0f550197b90f20147576a51962258dc5ac7ac82d_800x600.jpg,Eli Pariser,"Beware online ""filter bubbles""",544,eli_pariser_beware_online_filter_bubbles,4039372,309
1840,1581,https://pe.tedcdn.com/images/ted/436bcf78e4406a81d162e90015032c45330e9ef3_1600x1200.jpg,Ryan Merkley,"Online video -- annotated, remixed and popped",265,ryan_merkley_online_video_annotated_remixed_and_popped,695142,309
1841,2061,https://pe.tedcdn.com/images/ted/39a923a807cd8dfac8bfcd867963ebf99c3be2fd_2400x1800.jpg,Tim Berners-Lee,A Magna Carta for the web,403,tim_berners_lee_a_magna_carta_for_the_web,1054578,309
1842,103,https://pe.tedcdn.com/images/ted/1d7e013f1870ec08fce3c48348881a9eac074ab6_1600x1200.jpg,Evelyn Glennie,How to truly listen,1929,evelyn_glennie_shows_how_to_listen,4165593,310
1843,14,https://pe.tedcdn.com/images/ted/cf42ee3e183408cbbd6aaa5e824e605251ad91dc_2880x1620.jpg,Golan Levin,Software (as) art,893,golan_levin_on_software_as_art,606311,310
1844,218,https://pe.tedcdn.com/images/ted/9a3db95a0bd7697a4579115adcdaf17db7a68e7b_800x600.jpg,Pamelia Kurstin,The untouchable music of the theremin,1151,pamelia_kurstin_plays_the_theremin,1687191,310
1845,2366,https://pe.tedcdn.com/images/ted/ee7d7b0abbc72ed262e4ccc93e3bbb4be3a7e452_2880x1620.jpg,Kaki King,A musical escape into a world of light and color,691,kaki_king_a_musical_escape_into_a_world_of_light_and_color,1365126,310
1846,2684,https://pe.tedcdn.com/images/ted/5f9c005e712ba7dc695a395350bd7679ef6ae2d4_2880x1620.jpg, Rodrigo y Gabriela,An electrifying acoustic guitar performance,257,rodrigo_y_gabriela_an_electrifying_acoustic_guitar_performance,1138283,310
1847,179,https://pe.tedcdn.com/images/ted/16705_480x360.jpg,Kenichi Ebina,My magic moves,212,kenichi_ebina_s_magic_moves,1720611,310
1848,253,https://pe.tedcdn.com/images/ted/40121_480x360.jpg,Brian Cox,CERN's supercollider,899,brian_cox_on_cern_s_supercollider,3074174,311
1849,47,https://pe.tedcdn.com/images/ted/9d9412aa005dabb66c735c369677e258defe5deb_1920x1080.jpg,David Deutsch,Chemical scum that dream of distant quasars,1140,david_deutsch_on_our_place_in_the_cosmos,1096867,311
1850,326,https://pe.tedcdn.com/images/ted/73f2ae0f26a1ff3806b940ef19c368ca4b714124_2880x1620.jpg,Patricia Burchat,Shedding light on dark matter,969,patricia_burchat_leads_a_search_for_dark_energy,1410164,311
1851,2654,https://pe.tedcdn.com/images/ted/31b809f2593bc58169a1f85ab54b85b00f6afac1_2880x1620.jpg,James Beacham,How we explore unanswered questions in physics,954,james_beacham_how_we_explore_unanswered_questions_in_physics,1430135,311
1852,1853,https://pe.tedcdn.com/images/ted/e2059cd7fbd3f541bc6c7abdb611425f036fcb97_1600x1200.jpg,Gian Giudice,Why our universe might exist on a knife-edge,850,gian_giudice_why_our_universe_might_exist_on_a_knife_edge,1644401,311
1853,2396,https://pe.tedcdn.com/images/ted/7ebb975150247d78a3648a7de909d5f086f2b4d2_2880x1620.jpg,Harry Cliff,Have we reached the end of physics?,837,harry_cliff_have_we_reached_the_end_of_physics,2291376,311
1854,207,https://pe.tedcdn.com/images/ted/24481_480x360.jpg,Paola Antonelli,Treat design as art,1097,paola_antonelli_treats_design_as_art,585053,312
1855,27,https://pe.tedcdn.com/images/ted/fc59fdf3b9364bf5de442e9ab1d6b7ae9b11c6e2_1600x1200.jpg,Ross Lovegrove,"Organic design, inspired by nature",1170,ross_lovegrove_shares_organic_designs,1074086,312
1856,172,https://pe.tedcdn.com/images/ted/b790be2f87ceffba73fe73837944400c7d61cba2_1600x1200.jpg,John Maeda,Designing for simplicity,959,john_maeda_on_the_simple_life,1215956,312
1857,2493,https://pe.tedcdn.com/images/ted/240feb1c3c0af45ef2004be80fe606388dbc8c79_2880x1620.jpg,Alice Rawsthorn,"Pirates, nurses and other rebel designers",704,alice_rawsthorn_pirates_nurses_and_other_rebel_designers,913977,312
1858,646,https://pe.tedcdn.com/images/ted/118805_800x600.jpg,Tim Brown,Designers -- think big!,1010,tim_brown_urges_designers_to_think_big,1340173,312
1859,1977,https://pe.tedcdn.com/images/ted/d49c608ca42bac4d26295f38f55ed25f8608f518_1600x1200.jpg,Matthew Carter,My life in typefaces,961,matthew_carter_my_life_in_typefaces,1112894,312
1860,16,https://pe.tedcdn.com/images/ted/1c7b5b4e9425a4bd4b3b51a7c870208ee2fdc5d7_1920x1080.jpg,Helen Fisher,"Why we love, why we cheat",1407,helen_fisher_tells_us_why_we_love_cheat,9260842,313
1861,396,https://pe.tedcdn.com/images/ted/bcbe69d0b22244df280c325195fc209ddf9dc42e_2880x1620.jpg,Isaac Mizrahi,Fashion and creativity,856,isaac_mizrahi_on_fashion_and_creativity,900005,313
1862,197,https://pe.tedcdn.com/images/ted/181f9eaeb985860a4e3f4c0e14062dca48896261_2880x1620.jpg,Philippe Starck,Design and destiny,1026,philippe_starck_thinks_deep_on_design,1783751,313
1863,436,https://pe.tedcdn.com/images/ted/66438_800x600.jpg,David Carson,Design and discovery,1359,david_carson_on_design,774491,313
1864,455,https://pe.tedcdn.com/images/ted/0ba875afc7716ed1e25878dd5e2b399ee9f09017_2880x1620.jpg,Milton Glaser,Using design to make ideas new,914,milton_glaser_on_using_design_to_make_ideas_new,382984,313
1865,2282,https://pe.tedcdn.com/images/ted/8d86a35fc44170cf2d05de8a2517beed2bb97d47_2880x1620.jpg,Ash Beckham,When to take a stand -- and when to let it go,935,ash_beckham_when_to_take_a_stand_and_when_to_let_it_go,1458248,313
1866,39,https://pe.tedcdn.com/images/ted/71994797fda57ea0039fefb37e2f2ebe1adc00c6_2880x1620.jpg,Aubrey de Grey,A roadmap to end aging,1365,aubrey_de_grey_says_we_can_avoid_aging,3277760,314
1867,263,https://pe.tedcdn.com/images/ted/e53dd444ed289f36275590ba3c93ddc161cf83fa_1600x1200.jpg,Mark Bittman,What's wrong with what we eat,1208,mark_bittman_on_what_s_wrong_with_what_we_eat,3830679,314
1868,73,https://pe.tedcdn.com/images/ted/1c4414e5e8c5dbb93483ea5d718cf05957f3d3f7_2880x1620.jpg,Carl Honoré,In praise of slowness,1155,carl_honore_praises_slowness,2441826,314
1869,10,https://pe.tedcdn.com/images/ted/671d08b846a625bc2fdee1b6e3c7326bd9c3c48c_1600x1200.jpg,Dean Ornish,The killer American diet that's sweeping the planet,198,dean_ornish_on_the_world_s_killer_diet,2299271,314
1870,1900,https://pe.tedcdn.com/images/ted/cb0ef0f047b0d95fa7308b32ef994c64da7103bb_1600x1200.jpg,Sandra Aamodt,Why dieting doesn't usually work,762,sandra_aamodt_why_dieting_doesn_t_usually_work,4102385,314
1871,1774,https://pe.tedcdn.com/images/ted/f81ef998b59f12f96e47df1a95577d9b2f3ce745_1600x1200.jpg,Peter Attia,Is the obesity crisis hiding a bigger problem?,958,peter_attia_what_if_we_re_wrong_about_diabetes,2459722,314
1872,148,https://pe.tedcdn.com/images/ted/2ee4ff57415326f5ba4de74807f891825e96c26e_1600x1200.jpg,Rives,The  4 a.m. mystery,552,rives_on_4_a_m,3387772,315
