,index,tags
5700,764,Trust
5701,764,advertising
5702,764,business
5703,764,design
5704,764,marketing
5705,765,mission
5706,765,blue
5707,765,oceans
5708,765,science
5709,765,technology
5710,766,business
5711,766,education
5712,766,global
5713,766,issues
5714,766,innovation
5715,766,online
5716,766,video
5717,766,science
5718,766,technology
5719,766,web
5720,767,evolution
5721,767,humanity
5722,767,personal
5723,767,growth
5724,767,science
5725,767,self
5726,768,friendship
5727,768,health
5728,768,humanity
5729,768,medicine
5730,768,meme
5731,768,science
5732,768,society
5733,769,culture
5734,769,history
5735,769,music
5736,769,performance
5737,769,singer
5738,769,technology
5739,770,books
5740,770,business
5741,770,consumerism
5742,770,design
5743,770,engineering
5744,770,food
5745,770,medicine
5746,770,product
5747,770,design
5748,771,collaboration
5749,771,innovation
5750,771,novel
5751,771,science
5752,771,technology
5753,772,AIDS
5754,772,Africa
5755,772,community
5756,772,health
5757,772,health
5758,772,care
5759,772,women
5760,773,AIDS
5761,773,Africa
5762,773,activism
5763,773,health
5764,773,personal
5765,773,growth
5766,774,TEDx
5767,774,communication
5768,774,culture
5769,774,design
5770,774,interface
5771,774,design
5772,774,telecom
5773,775,Senses
5774,775,design
5775,775,music
5776,775,nature
5777,775,psychology
5778,775,science
5779,775,sound
5780,776,biology
5781,776,birds
5782,776,evolution
5783,776,life
5784,777,decision-making
5785,777,design
5786,777,health
5787,777,medicine
5788,777,psychology
5789,777,statistics
5790,777,technology
5791,778,brain
5792,778,mind
5793,778,science
5794,778,technology
5795,779,PTSD
5796,779,brain
5797,779,depression
5798,779,global
5799,779,issues
5800,779,mental
5801,779,health
5802,779,peace
5803,779,poverty
5804,779,psychology
5805,779,violence
5806,779,war
5807,780,TEDx
5808,780,culture
5809,780,global
5810,780,issues
5811,780,health
5812,780,population
5813,780,science
5814,781,Anthropocene
5815,781,environment
5816,781,green
5817,781,manufacturing
5818,781,nature
5819,781,plastic
5820,781,product
5821,781,design
5822,781,technology
5823,782,economics
5824,782,global
5825,782,development
5826,782,green
5827,782,poverty
5828,782,sustainability
5829,765,mission
5830,765,blue
5831,765,oceans
5832,765,science
5833,765,technology
5834,784,Africa
5835,784,TEDx
5836,784,data
5837,784,global
5838,784,development
5839,784,health
5840,784,inequality
5841,784,statistics
5842,785,cancer
5843,785,medicine
5844,785,personal
5845,785,growth
5846,785,storytelling
5847,786,biology
5848,786,botany
5849,786,collaboration
5850,786,plants
5851,786,science
5852,787,TEDx
5853,787,business
5854,787,global
5855,787,development
5856,787,global
5857,787,issues
5858,787,philanthropy
5859,787,sanitation
5860,788,TED
5861,788,Fellows
5862,788,architecture
5863,788,business
5864,788,disaster
5865,788,relief
5866,788,global
5867,788,issues
5868,788,natural
5869,788,disaster
5870,788,technology
5871,789,art
5872,789,collaboration
5873,789,design
5874,789,engineering
5875,789,environment
5876,789,performance
5877,789,art
5878,789,technology
5879,790,Internet
5880,790,comedy
5881,790,gaming
5882,790,humanity
5883,790,humor
5884,790,music
5885,790,play
5886,790,technology
5887,790,web
5888,791,LGBT
5889,791,TEDYouth
5890,791,humanity
5891,791,social
5892,791,change
5893,791,society
5894,791,violence
5895,792,business
5896,792,entrepreneur
5897,792,global
5898,792,issues
5899,792,poverty
5900,792,social
5901,792,change
5902,792,women
5903,792,in
5904,792,business
5905,793,biology
5906,793,food
5907,793,science
5908,793,technology
5909,794,Anthropocene
5910,794,consumerism
5911,794,global
5912,794,issues
5913,794,green
5914,794,mission
5915,794,blue
5916,794,oceans
5917,794,plastic
5918,795,art
5919,795,media
5920,795,news
5921,795,war
5922,796,future
5923,796,garden
5924,796,music
5925,796,performance
5926,796,society
5927,797,business
5928,797,design
5929,797,economics
5930,797,industrial
5931,797,design
5932,797,technology
5933,798,china
5934,798,culture
5935,798,economics
5936,798,global
5937,798,issues
5938,798,government
5939,798,peace
5940,798,politics
5941,798,war
5942,799,environment
5943,799,fish
5944,799,food
5945,799,oceans
5946,799,sustainability
5947,800,TEDx
5948,800,agriculture
5949,800,green
5950,800,insects
5951,800,nature
5952,800,technology
5953,801,animation
5954,801,art
5955,801,design
5956,801,performance
5957,801,technology
5958,802,culture
5959,802,education
5960,802,entertainment
5961,802,gaming
5962,802,technology
5963,803,culture
5964,803,democracy
5965,803,design
5966,803,global
5967,803,issues
5968,803,government
5969,803,politics
5970,803,technology
5971,804,global
5972,804,issues
5973,804,mission
5974,804,blue
5975,804,oceans
5976,804,science
5977,804,submarine
5978,805,biology
5979,805,brain
5980,805,neuroscience
5981,805,science
5982,98,entertainment
5983,98,live
5984,98,music
5985,98,music
5986,98,performance
5987,807,design
5988,807,education
5989,807,poverty
5990,808,Africa
5991,808,iraq
5992,808,peace
5993,808,violence
5994,808,war
5995,809,TEDx
5996,809,culture
5997,809,history
5998,809,photography
5999,809,poverty
6000,810,big
6001,810,problems
6002,810,business
6003,810,global
6004,810,issues
6005,810,inequality
6006,810,law
6007,810,work
6008,811,TED
6009,811,Fellows
6010,811,complexity
6011,811,design
6012,811,science
6013,811,simplicity
6014,812,code
6015,812,computers
6016,812,education
6017,812,math
6018,812,technology
6019,813,Senses
6020,813,beauty
6021,813,brain
6022,813,culture
6023,813,design
6024,813,evolution
6025,813,society
6026,814,TEDx
6027,814,children
6028,814,education
6029,814,leadership
6030,814,motivation
6031,814,personal
6032,814,growth
6033,814,sports
6034,814,storytelling
6035,815,culture
6036,815,design
6037,815,education
6038,815,green
6039,816,global
6040,816,issues
6041,816,law
6042,816,mission
6043,816,blue
6044,816,oceans
6045,816,politics
6046,816,science
6047,817,TEDx
6048,817,brain
6049,817,children
6050,817,health
6051,817,medicine
6052,818,drones
6053,818,global
6054,818,issues
6055,818,iraq
6056,818,war
6057,818,women
6058,819,TEDx
6059,819,business
6060,819,creativity
6061,819,culture
6062,819,design
6063,819,technology
6064,819,work
6065,820,TEDx
6066,820,architecture
6067,820,cities
6068,820,creativity
6069,820,design
6070,820,green
6071,820,technology
6072,821,TEDx
6073,821,agriculture
6074,821,business
6075,821,environment
6076,821,food
6077,821,green
6078,821,health
6079,821,sustainability
6080,822,TEDx
6081,822,culture
6082,822,global
6083,822,issues
6084,822,politics
6085,822,war
6086,823,agriculture
6087,823,environment
6088,823,food
6089,823,health
6090,823,insects
6091,824,Africa
6092,824,TEDx
6093,824,animals
6094,824,smell
6095,824,technology
6096,824,war
6097,825,business
6098,825,cities
6099,825,culture
6100,825,entertainment
6101,825,food
6102,825,global
6103,825,issues
6104,825,sustainability
6105,826,business
6106,826,feminism
6107,826,politics
6108,826,women
6109,826,women
6110,826,in
6111,826,business
6112,827,Gender
6113,827,equality
6114,827,bullying
6115,827,culture
6116,827,feminism
6117,827,global
6118,827,issues
6119,827,men
6120,827,women
6121,828,crime
6122,828,culture
6123,828,education
6124,828,global
6125,828,issues
6126,828,india
6127,828,social
6128,828,change
6129,829,Gender
6130,829,equality
6131,829,culture
6132,829,economics
6133,829,education
6134,829,feminism
6135,829,global
6136,829,issues
6137,829,women
6138,830,TEDx
6139,830,children
6140,830,culture
6141,830,education
6142,831,children
6143,831,communication
6144,831,culture
6145,831,entertainment
6146,831,sex
6147,831,web
6148,832,TEDx
6149,832,business
6150,832,cities
6151,832,collaboration
6152,832,communication
6153,832,consumerism
6154,832,culture
6155,832,technology
6156,832,trust
6157,833,TED
6158,833,Brain
6159,833,Trust
6160,833,business
6161,833,children
6162,833,disease
6163,833,economics
6164,833,education
6165,833,history
6166,833,medicine
6167,833,money
6168,833,psychology
6169,834,Africa
6170,834,animals
6171,834,environment
6172,834,film
6173,834,global
6174,834,issues
6175,834,photography
6176,835,Gender
6177,835,equality
6178,835,business
6179,835,feminism
6180,835,goal-setting
6181,835,leadership
6182,835,technology
6183,835,women
6184,835,women
6185,835,in
6186,835,business
6187,836,TEDx
6188,836,business
6189,836,cities
6190,836,community
6191,836,economics
6192,836,green
6193,837,TEDx
6194,837,communication
6195,837,culture
6196,837,depression
6197,837,fear
6198,837,mental
6199,837,health
6200,837,psychology
6201,837,self
6202,837,social
6203,837,change
6204,838,culture
6205,838,global
6206,838,issues
6207,838,happiness
6208,838,philosophy
6209,838,self
6210,839,business
6211,839,culture
6212,839,entertainment
6213,839,productivity
6214,839,sleep
6215,840,TEDx
6216,840,culture
6217,840,global
6218,840,issues
6219,840,journalism
6220,840,religion
6221,841,TEDx
6222,841,brain
6223,841,creativity
6224,841,entertainment
6225,841,music
6226,841,science
6227,841,technology
6228,842,business
6229,842,cancer
6230,842,medicine
6231,842,science
6232,842,technology
6233,843,TEDx
6234,843,books
6235,843,happiness
6236,843,life
6237,843,love
6238,843,personal
6239,843,growth
6240,843,psychology
6241,843,writing
6242,844,activism
6243,844,global
6244,844,issues
6245,844,humanity
6246,844,nuclear
6247,844,weapons
6248,844,peace
6249,845,anthropology
6250,845,computers
6251,845,culture
6252,845,cyborg
6253,845,future
6254,845,technology
6255,846,Anthropocene
6256,846,design
6257,846,entertainment
6258,846,technology
6259,847,communication
6260,847,global
6261,847,issues
6262,847,politics
6263,848,TEDx
6264,848,bullying
6265,848,children
6266,848,education
6267,848,gaming
6268,848,psychology
6269,848,technology
6270,848,violence
6271,849,activism
6272,849,business
6273,849,culture
6274,849,economics
6275,849,science
6276,849,social
6277,849,change
6278,850,health
6279,850,care
6280,850,medicine
6281,850,music
6282,850,science
6283,850,technology
6284,851,Anthropocene
6285,851,TEDx
6286,851,business
6287,851,communication
6288,851,global
6289,851,issues
6290,851,green
6291,851,inequality
6292,851,plastic
6293,851,poverty
6294,851,science
6295,852,TEDx
6296,852,data
6297,852,health
6298,852,medicine
6299,852,science
6300,852,technology
6301,852,virtual
6302,852,reality
6303,852,visualizations
6304,853,AI
6305,853,comedy
6306,853,entertainment
6307,853,humor
6308,853,robots
6309,853,science
6310,853,technology
6311,854,Asia
6312,854,business
6313,854,china
6314,854,culture
6315,854,economics
6316,854,global
6317,854,issues
6318,855,business
6319,855,design
6320,855,health
6321,855,medicine
6322,855,science
6323,855,technology
6324,856,art
6325,856,comedy
6326,856,culture
6327,856,feminism
6328,856,humor
6329,856,media
6330,856,peace
6331,856,women
6332,857,TEDx
6333,857,neuroscience
6334,857,psychology
6335,857,science
6336,857,technology
6337,858,cancer
6338,858,community
6339,858,culture
6340,858,storytelling
6341,859,architecture
6342,859,biology
6343,859,cities
6344,859,design
6345,860,cities
6346,860,collaboration
6347,860,computers
6348,860,curiosity
6349,860,design
6350,860,drones
6351,860,hack
6352,860,innovation
6353,860,manufacturing
6354,860,media
6355,860,technology
6356,861,advertising
6357,861,culture
6358,861,entertainment
6359,861,media
6360,861,social
6361,861,media
6362,862,TEDx
6363,862,entertainment
6364,862,health
6365,862,journalism
6366,862,science
6367,862,sports
6368,863,culture
6369,863,global
6370,863,issues
6371,863,performance
6372,863,poetry
6373,863,war
6374,863,women
6375,864,TEDx
6376,864,business
6377,864,culture
6378,864,life
6379,864,motivation
6380,864,work
6381,864,work-life
6382,864,balance
6383,865,AI
6384,865,body
6385,865,language
6386,865,business
6387,865,communication
6388,865,design
6389,865,entertainment
6390,865,robots
6391,865,technology
6392,866,community
6393,866,global
6394,866,issues
6395,866,health
6396,866,medicine
6397,866,science
6398,866,women
6399,867,architecture
6400,867,biomimicry
6401,867,design
6402,867,science
6403,867,and
6404,867,art
6405,867,sustainability
6406,868,TEDx
6407,868,entertainment
6408,868,live
6409,868,music
6410,868,music
6411,868,performance
6412,869,charter
6413,869,for
6414,869,compassion
6415,869,compassion
6416,869,faith
6417,869,religion
6418,869,science
6419,870,TEDx
6420,870,brain
6421,870,children
6422,870,language
6423,870,science
6424,870,technology
6425,871,culture
6426,871,economics
6427,871,global
6428,871,issues
6429,871,investment
6430,871,women
6431,871,in
6432,871,business
6433,872,business
6434,872,technology
6435,873,Foreign
6436,873,Policy
6437,873,Gender
6438,873,equality
6439,873,business
6440,873,iraq
6441,874,business
6442,874,choice
6443,874,culture
6444,874,economics
6445,875,Surgery
6446,875,body
6447,875,language
6448,875,community
6449,875,culture
6450,875,design
6451,875,medical
6452,875,research
6453,875,science
6454,875,science
6455,875,and
6456,875,art
6457,876,anthropology
6458,876,storytelling
6459,877,TED
6460,877,Brain
6461,877,Trust
6462,877,cancer
6463,877,genetics
6464,877,medical
6465,877,research
6466,98,entertainment
6467,98,live
6468,98,music
6469,98,music
6470,98,performance
6471,879,Egypt
6472,879,Middle
6473,879,East
6474,879,global
6475,879,issues
6476,879,iraq
6477,879,media
6478,879,politics
6479,879,protests
6480,879,technology
6481,880,TED
6482,880,Prize
6483,880,activism
6484,880,art
6485,880,community
6486,880,photography
6487,881,Egypt
6488,881,democracy
6489,881,global
6490,881,issues
6491,881,politics
6492,881,protests
6493,881,social
6494,881,change
6495,882,aging
6496,882,education
6497,882,money
6498,882,youth
6499,883,Surgery
6500,883,health
6501,883,care
6502,883,invention
6503,883,medical
6504,883,research
6505,883,prosthetics
6506,884,culture
6507,884,feminism
6508,884,history
6509,884,identity
6510,884,women
6511,884,writing
6512,885,culture
6513,885,education
6514,885,global
6515,885,issues
6516,885,online
6517,885,video
6518,885,teaching
6519,886,brain
6520,886,children
6521,886,language
6522,886,time
6523,887,TEDx
6524,887,business
6525,887,environment
6526,887,global
6527,887,issues
6528,887,innovation
6529,887,nature
6530,887,rivers
6531,887,sustainability
6532,887,water
6533,888,brain
6534,888,culture
6535,888,motivation
6536,888,society
6537,889,dark
6538,889,matter
6539,889,science
6540,889,universe
6541,890,community
6542,890,compassion
6543,890,culture
6544,891,TEDx
6545,891,architecture
6546,891,design
6547,892,entertainment
6548,892,performance
6549,892,poetry
6550,892,storytelling
6551,893,culture
6552,893,data
6553,893,economics
6554,893,women
6555,894,TED
6556,894,Fellows
6557,894,animals
6558,894,culture
6559,894,play
6560,894,science
6561,895,Bioethics
6562,895,TEDx
6563,895,biology
6564,895,biomechanics
6565,895,deextinction
6566,895,future
6567,895,genetics
6568,895,philosophy
6569,895,science
6570,896,design
6571,896,disability
6572,896,exoskeleton
6573,896,science
6574,896,technology
6575,897,TEDx
6576,897,creativity
6577,897,entertainment
6578,897,live
6579,897,music
6580,897,music
